"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"1",11.297331111182,11.3792074328059,11.6183500748854,11.2713324747449,11.5186074125815,11.5914333911351,11.8452772561246,0.745934410762516,0.762073794628296,0.760627646908238,0.778746703911355,0.763644638733739,0.782272361015961,0.780936865845345,0.795459168771678,0.0279059965549449,0.0279756061321116,0.0275664351405207,0.0278001662988742,0.027250433624393,0.0274548574869483,0.0266097609532291,0.384658446513817,0.334216784660045,0.367004442955901,0.320914946199648,0.334539430781367,0.300755527606116,0.322962981060652,0.28632711968293
"2",11.3565637600326,11.4564112090676,11.7161342953144,11.3417301161078,11.6218552156975,11.7413043194756,11.9990967650625,0.743155533587705,0.756589831446795,0.756909959120121,0.771794853274958,0.762888494272772,0.777731486378881,0.781040841992093,0.792119300426448,0.0271790708178803,0.0273023936833131,0.0265499025722968,0.0273673755391964,0.0265819359739992,0.0267084233661975,0.0261929250824635,0.417970603373064,0.356081733637073,0.360666000037471,0.310049477249508,0.350136168966212,0.303461745621068,0.307443985702382,0.286923510419026
"3",11.3490591317799,11.4518271213663,11.7246888832587,11.2779876390197,11.5587010804862,11.6804500283393,11.9499090236225,0.743979702025885,0.761976767610705,0.759926605338253,0.78122092771013,0.759387020726889,0.7780072679425,0.777673631963179,0.800655148858676,0.0277240074375848,0.0279698365305533,0.0277366305851129,0.0274587230509432,0.0270716668005919,0.0270364286623861,0.0263327934662527,0.402193249477448,0.350969494143743,0.39372679729754,0.338214352888439,0.337879539751785,0.303953461136216,0.325514282424526,0.291190862078226
"4",11.285039032106,11.4264746153293,11.6603172988527,11.3049863609032,11.5386822537545,11.6833962335029,11.9271114347828,0.744814536924346,0.76215464179769,0.758485694519578,0.778343954738639,0.762856396692619,0.781954238229776,0.77944037252867,0.793864918979824,0.0294774919032208,0.0303332123941993,0.028991624641537,0.0300910642536749,0.0283445655575815,0.0291613628107369,0.0282073477076825,0.419274077585986,0.352792839462462,0.392802320744467,0.330177650355588,0.348349033699595,0.30370444094661,0.323210617066384,0.29343774964865
"5",11.3458413019642,11.4167978733485,11.6900393232316,11.2897262218293,11.5586896128668,11.6546425497035,11.905905115558,0.745712119003579,0.75978626505901,0.755373634067852,0.770300533134961,0.762101581758324,0.778355519342325,0.773551833507462,0.796442589270948,0.0280676333541582,0.0286684418722732,0.027776411441818,0.0285527416103121,0.0273080018434953,0.027959214662318,0.027077442960827,0.429674501585567,0.356856031742638,0.387292681027785,0.329001298495792,0.363374332940598,0.314297856302555,0.332878108107717,0.28986107490291
"6",11.33390889387,11.4155130314111,11.6651355284484,11.2612469563236,11.5068158395371,11.5912572219051,11.83139963521,0.746425495146656,0.76260473959489,0.763712974423492,0.780653117778058,0.762442003770926,0.77875920663316,0.784627888469646,0.786729874181634,0.026602093280532,0.0266383728034811,0.0261840712454573,0.0261449838548812,0.0261612530754946,0.0258040268111291,0.0254301663993991,0.381145992770821,0.330239904104303,0.32737408411107,0.285366512788304,0.347726282707633,0.303214855822335,0.297462314200449,0.292653750377275
"7",11.3546793996244,11.4487721461575,11.7650814395035,11.2844839567961,11.5614984208489,11.6783023918722,11.9893410063183,0.749706590215766,0.768652588455563,0.760543324007839,0.782474087926375,0.768719303795907,0.789301127686868,0.780747878791369,0.797991065976281,0.0302969846912424,0.0302511522096086,0.0294738809221237,0.0306859253502824,0.0296230646167785,0.0295102010796027,0.0288468001895943,0.426151291649225,0.34610630929761,0.386654546457012,0.318589595581643,0.361019403365707,0.306288815782516,0.331510989719609,0.286177712138101
"8",11.3179603643453,11.3723674643427,11.6494478927063,11.2653151984824,11.5644588672986,11.5837199926664,11.9087587994672,0.745636496928764,0.761036868530708,0.759033562854816,0.776476842639481,0.763220422922034,0.780189669245504,0.779214601970421,0.793607558715637,0.0293866038128502,0.0295949349094196,0.0285031395721768,0.0291802483347201,0.0286151229480373,0.0287504020597786,0.0275387224620596,0.393750070579641,0.333377215062743,0.377258378621783,0.318124273642793,0.351621538049869,0.302753037516617,0.342496425460651,0.285484613417963
"9",11.369702567772,11.4144449481091,11.707580512971,11.273642448679,11.5928230029863,11.6223144844606,11.9380277677078,0.745752595906284,0.759430478905956,0.757387281552301,0.772265430218761,0.762565099937178,0.779506207657128,0.776942769274239,0.786995663741511,0.0264924298334117,0.0262230058464784,0.0261049612254557,0.0261630188432663,0.0255512340955377,0.0254407651317535,0.0253399488015873,0.359510851047141,0.320627304442981,0.345161115993124,0.303302406851738,0.329709581967286,0.289232419311985,0.313327285806837,0.29140566567745
"10",11.3160704157758,11.4250975179967,11.6796879698782,11.3030047123921,11.5331261328103,11.6491881546954,11.8838940887257,0.750107381910717,0.76764097606399,0.763448349113584,0.781523252925703,0.769785242291993,0.788271900961745,0.784359950033359,0.803440134002034,0.028919629748745,0.0291924449467786,0.0286097957379224,0.02936394257719,0.0278961369868559,0.0284976213775907,0.0276815214645517,0.383587687357117,0.333977515333827,0.36790426810585,0.322089068758426,0.340462611145656,0.301315742871592,0.331457598657674,0.294556380994522
"11",11.3734971049552,11.4684595139976,11.7581978910299,11.3020140602049,11.6273162061403,11.7092860181958,12.0204795190195,0.746191709606261,0.762045265239787,0.75996924595798,0.778900046789322,0.766338600017329,0.783796543372881,0.78231314400948,0.797534093588116,0.0283122793855263,0.0282339243903923,0.0275152271162826,0.0281930068038887,0.0274631906931539,0.0277461654348326,0.0264777336827895,0.413210931149708,0.363487452050134,0.380882166686183,0.333507018016968,0.347628457986621,0.312012090992567,0.330002622481078,0.287031612421269
"12",11.2728609103616,11.4309655231806,11.6241351209596,11.2420869716406,11.4352815203542,11.5988018912524,11.7814848431742,0.749605511768754,0.764382360157666,0.76692852924974,0.782289492538117,0.766868241636429,0.783027704574794,0.785339036871391,0.799889495453637,0.0290590617981483,0.0287139294952714,0.0282309976019136,0.0287698871804546,0.0282527546317064,0.0276807290624478,0.0274166340892798,0.394191776984032,0.340286003466902,0.366799194106924,0.318097607732061,0.355114532092196,0.311795597444862,0.331007542259355,0.290245675838598
"13",11.2910756320625,11.3780962164014,11.6342952825637,11.2744854887623,11.5443891942942,11.5972711067988,11.9061310790909,0.743272071635599,0.758518305846163,0.756444043122975,0.772705569045661,0.757448558924097,0.772672851127313,0.773332207186181,0.79727382056471,0.0305870831234751,0.0300609341503377,0.029721858302996,0.0298904333844913,0.029690678718341,0.0294382054632878,0.0291872358388715,0.41678761743609,0.358638859849317,0.367741739049522,0.324430869122089,0.375201768287447,0.328196470606391,0.331483064984835,0.289342531153717
"14",11.3133235762516,11.3998143127774,11.6416909409116,11.2989426371606,11.555725496488,11.6398008571433,11.8966610236752,0.744088744743032,0.759573336149473,0.755683925631759,0.774757210847375,0.761584191454958,0.777339972079085,0.774168917753623,0.786524218109446,0.0269891692881188,0.0270017753249202,0.0266467358570661,0.0271048255601995,0.0261813652204899,0.0264875702209081,0.0256479246655778,0.392062445771983,0.333929964001777,0.36523561479918,0.310016519178945,0.344654325769658,0.300040475881445,0.329387233501795,0.290331998812962
"15",11.2956837107298,11.4012784138581,11.6475179776902,11.283852906345,11.5228742442032,11.6470128893033,11.8941269983388,0.7431574760534,0.75757896744216,0.754227961933135,0.771401926279443,0.758668588941673,0.77380358714665,0.771558261808615,0.801661554688275,0.0308644004195137,0.0306470813345859,0.0300240654371776,0.0305143788572864,0.0299773793354106,0.0299881375471541,0.0292044434203695,0.39801013497154,0.351210135580521,0.401988033902854,0.340186050632952,0.353057486143548,0.319966693605693,0.347906097765827,0.288754795960988
"16",11.2884157151899,11.3692057373823,11.5983163381377,11.2656472738436,11.5194571702321,11.5965957001863,11.8695940393696,0.743751912878062,0.758679536976093,0.758458691865212,0.774797886456658,0.762230679068036,0.776895986562825,0.779613514774241,0.794846017362709,0.0299985636017004,0.0301522245538974,0.0295638028993076,0.0300154282395154,0.0293604266652231,0.0294373512315723,0.0286340495892365,0.430207469983812,0.374393666325321,0.387366554646245,0.336732464748658,0.356891524256668,0.319845027329767,0.327921086910957,0.293546592299657
"17",11.3145665209281,11.4370441912749,11.7016412551941,11.2355992763692,11.5298644344947,11.6171546713664,11.9383740347143,0.743345126573567,0.758974767892673,0.755855428878886,0.772853073501841,0.761706441160366,0.779618309177657,0.777532558511011,0.80844783364882,0.0286891826652655,0.0293851856931066,0.0282895847193852,0.0289603659664426,0.0280358530467219,0.0283655129905607,0.0276475076490456,0.3923744330153,0.33605369154601,0.392934742722461,0.331616063828647,0.350146281486282,0.302566105436913,0.337796721277545,0.284076722442017
"18",11.2982792878622,11.4361250063784,11.633290540072,11.2444885470625,11.482843633944,11.6203410433957,11.8262815179755,0.745585460306602,0.758351135327064,0.756675075787645,0.771562952569512,0.76222628578505,0.77620370753465,0.775599297256481,0.795653783931176,0.0274105250866922,0.0276658063237636,0.0267829628110748,0.0278735365858408,0.0265752251720303,0.0266909504549486,0.0259963365056657,0.37903074539886,0.3352407878102,0.365918780490618,0.31915333082138,0.342417923519837,0.306588140328788,0.334884497427275,0.283869101735793
"19",11.3198963935982,11.3902090794671,11.6405597027238,11.2567986586878,11.5016277988153,11.5838785457365,11.8274039717714,0.743837649408809,0.75935830112727,0.758075274661212,0.775505772121852,0.766835142029396,0.783210914869677,0.781951951514544,0.803115353416333,0.0304623797121104,0.0310723053398961,0.0300174915290545,0.0312487414817384,0.029667516947403,0.0300231916412485,0.0294407802183471,0.424620103752858,0.363284892843671,0.383830230480732,0.329861495434856,0.352888648343496,0.307809083347633,0.326814040035938,0.291797276672328
"20",11.2941016135721,11.4459728888096,11.6665228573841,11.2582391095399,11.5194506264096,11.6587474374512,11.9149113754812,0.74409894401191,0.759623971433511,0.757409977192708,0.77431554981498,0.758838537140691,0.775980410196968,0.772968621858132,0.790169163225289,0.0284845391808116,0.0282799644825757,0.0276527546174011,0.0287980559597935,0.0279609645686524,0.0275250536681564,0.0270191188940184,0.413653659633711,0.362908334070285,0.368941536944434,0.323207340697357,0.373218856220733,0.323721423711458,0.344125482581157,0.289754549777902
"21",11.4041743236031,11.4651536378774,11.792944091181,11.2672711915699,11.628221357176,11.6772716659944,12.0218300975811,0.743117553736576,0.761071107009178,0.756024108105826,0.777904659635043,0.76242826426223,0.780395891227953,0.776847643738715,0.794158432475172,0.0292621462982703,0.0296542746721022,0.0286899411866544,0.0296046676978381,0.0285709600659324,0.0287684475499305,0.0276203727328458,0.388940903811734,0.334757910592099,0.385495359377014,0.319982022458629,0.339433880155918,0.297903818106353,0.325542486947233,0.289165078644068
"22",11.2680182423485,11.370380009834,11.5777225987579,11.2618795916932,11.4784600663542,11.578501474388,11.8142375303124,0.744294200572121,0.758571337536364,0.753853905432047,0.769538498783283,0.760216454374103,0.774756871140423,0.773411141225071,0.794298998101102,0.0293268675726622,0.0290464209657462,0.0288913483944148,0.0289238626486216,0.0283068956282034,0.0281269704863229,0.0278984091235047,0.431463431292639,0.361442275028467,0.398839340196507,0.334727619592445,0.362700045616767,0.315284582485064,0.327855708101115,0.290561758820325
"23",11.2743078515738,11.3818253565805,11.5898101284969,11.3064260728015,11.5225018831823,11.6510055679592,11.8701138679725,0.745926437167013,0.76333738298284,0.75799892498118,0.777103039432848,0.763087061646637,0.782095211901364,0.778311039860145,0.800411708758636,0.0296798201906203,0.0297115088040235,0.0290764706884562,0.028884402023887,0.028109586675598,0.0286672776098838,0.0279960007452061,0.36680280489818,0.33241059863785,0.358450092131485,0.322085490032192,0.333920517256581,0.300169835720867,0.317396099329101,0.295327439376289
"24",11.3424679236635,11.4466482189108,11.7058745237644,11.2646196110568,11.5446624539906,11.6571543790783,11.9169133995735,0.746328600045672,0.758345191413902,0.758911366686529,0.771053706345935,0.76224207284037,0.774726254312585,0.776756695694654,0.786474920131334,0.0278492674523431,0.0275862109902055,0.0273110461615899,0.0273245443977723,0.0268948678565894,0.0268616725042806,0.0260372056558291,0.383938062700847,0.335702457198853,0.359439722490296,0.315410221495965,0.329295363570363,0.296363233999338,0.306339131361454,0.29224268697616
"25",11.2868469428859,11.474591492455,11.7169947492453,11.2954382768139,11.521237721555,11.7055394715031,11.9617473863615,0.747126727096034,0.761860272597509,0.759860965726526,0.776949645233647,0.765817846990968,0.781236196135947,0.780050940740148,0.793314428954069,0.0261266139425339,0.0267741284927514,0.0262563529361863,0.0264890056792806,0.0257312278486004,0.0262785902217951,0.0252773995568112,0.393007185581134,0.341325704087518,0.370747018056287,0.317439537946315,0.35773124903661,0.310218929830672,0.332206990458449,0.295710811321342
"26",11.2841211647528,11.4193062094981,11.6290844299269,11.280437353594,11.4876727225607,11.642045792433,11.8467378915103,0.746339496646835,0.763618320211601,0.75959864848811,0.777816720417838,0.767509037518787,0.785185137816881,0.783162356953632,0.79790923093239,0.0284458195300765,0.0289381787339502,0.0279303871848646,0.0291472343031969,0.0282759389170451,0.0284402754944989,0.0274849773514303,0.397465405789896,0.34222055625878,0.387866231370593,0.333210924735545,0.351420844957038,0.30938729785058,0.334915756346299,0.293912940996041
"27",11.3648613018237,11.455471678544,11.7694577092146,11.2904999106417,11.6060435511565,11.6878226843115,12.0212706704488,0.744288846623976,0.76295726762436,0.759475944957827,0.777532925216652,0.76204058315965,0.781353726824307,0.777590389243504,0.79761898275868,0.0281186500525453,0.0281152833814884,0.0274991049934523,0.0282115559739767,0.0275969391012706,0.0274781595534544,0.0267035005000481,0.36536174458658,0.312084684206005,0.362521184122889,0.310979961303999,0.334095741058499,0.289727521322524,0.326799162480705,0.290312750614027
"28",11.416641570408,11.4091110076243,11.7448224080343,11.2733504498454,11.6393384830199,11.647244024058,12.0196915301827,0.741221850741065,0.758693248138168,0.752774876671833,0.772114784911395,0.759113133186386,0.777695443758095,0.77229378613845,0.794364614830401,0.0268976943947677,0.0270701184815118,0.0263521555969299,0.0268736033315012,0.0259839847515595,0.0261427516560717,0.0254772623207302,0.413960001534525,0.356419017503782,0.384746327249933,0.327804128426651,0.36313239726351,0.313410005038315,0.337953994037826,0.284266254595144
"29",11.3086237400485,11.4556056429826,11.7146818509818,11.2695434070392,11.5203415769682,11.681729799612,11.9502963983988,0.744151717653667,0.759750835896512,0.754973820503736,0.772346301359608,0.759340588826847,0.777754200111172,0.772726945119267,0.799441739605627,0.0306703079661097,0.0309827054504015,0.0296677501222541,0.0310115490262566,0.0292465624191549,0.0299282884545759,0.0288371451849215,0.383364994663008,0.334805873889255,0.378335541010079,0.326519701320963,0.340541729169689,0.302449094365309,0.334094501095767,0.291173554430989
"30",11.3358515239093,11.4610857884504,11.75295162645,11.2535444125567,11.5352810343301,11.660446952149,11.9850558863665,0.745423010294111,0.760151111217034,0.757722571509044,0.775179762448842,0.760142341113046,0.776127233360351,0.774105556715021,0.800095587104918,0.0297465828328518,0.0296289243439535,0.0292978338489661,0.0304589623846376,0.0290783942433647,0.0293452608308016,0.0283198393319984,0.407601267569002,0.349923081959269,0.398557716570169,0.340713147196949,0.369389321963532,0.321619250540544,0.353955879546535,0.292463876387453
"31",11.3446597648837,11.4505357017694,11.7269756126654,11.2622367160562,11.5223628993384,11.6410816059689,11.9091016026125,0.744767618890887,0.762001680212412,0.757365797492993,0.776553179880437,0.762456030137502,0.780041218299714,0.77669659430599,0.796071087900916,0.0268089488779734,0.0270992221856419,0.026441156714771,0.0274510213517993,0.0265491473224884,0.0267799831546171,0.0260724982477906,0.397991667443455,0.331346669353954,0.374296698483574,0.313658762186149,0.347088939147441,0.296243536410642,0.326331248835081,0.291561278109692
"32",11.3371598864018,11.4132303722946,11.6936607945639,11.271596429079,11.564114842079,11.6318919757493,11.9332082504285,0.745883131057759,0.765056020306927,0.756491583616453,0.777800020395543,0.76399363961185,0.783905078495779,0.775953232902285,0.799989799461935,0.0279167280780912,0.028030416263319,0.0272111861673465,0.0283141671305159,0.0274545563379603,0.0276927717076374,0.0268881328577627,0.399826476709269,0.334276281737467,0.376098733734951,0.317466167993407,0.342000516231357,0.295517413118033,0.329805839050159,0.29390860131976
"33",11.3693186393984,11.4682527007125,11.7759067976719,11.262537955689,11.5889704370997,11.6718085560189,11.9999467173754,0.743189894515515,0.764581774733624,0.756349736355782,0.780136555515183,0.761272084382993,0.784265054391638,0.776321416297531,0.795470658429597,0.0271041511587218,0.0273052443568932,0.0265936158370747,0.0272739282133207,0.0260171262545823,0.0264375838569627,0.0258067118798523,0.414745732490494,0.337975685372588,0.393117344779004,0.316032699833053,0.356765049176143,0.301239759424222,0.342254110270618,0.28742473876196
"34",11.2997194207079,11.4115076581629,11.6506229015481,11.2648362618499,11.5344164258292,11.6348934169225,11.9231844649947,0.743122984203245,0.756489117354887,0.755529513190615,0.769838073250513,0.762902294128911,0.777347621449035,0.777470751827602,0.793501048140433,0.0298742135899211,0.0296147779690546,0.0290549176595303,0.0299127656471184,0.0291659807326043,0.0289382091463098,0.0283983799757401,0.374026844261583,0.330046380927597,0.365466882216574,0.320321063482158,0.333051833760978,0.297055355145894,0.324695234209892,0.287159224586985
"35",11.3400942411987,11.4397289447795,11.710164686924,11.2993262149191,11.5837425495476,11.710803909063,11.9940020535339,0.747577526300508,0.764481095232093,0.761336050465681,0.779016668338577,0.76480311068916,0.782104016190657,0.779873290547837,0.791592424101727,0.0264859449437716,0.0264637487714701,0.0255198091315009,0.0259133174391259,0.0256794735355779,0.025482907971442,0.0247763612715201,0.401970418011287,0.339342410988875,0.370190198081678,0.318796935551274,0.341043870497569,0.300954451572928,0.326921402432527,0.290513959634623
"36",11.3076890083225,11.4517193200815,11.7061916180466,11.2541290232602,11.510921443805,11.668625855478,11.9278916578805,0.746672920322939,0.760736991762325,0.761256770203499,0.777017489525396,0.764128620123555,0.779407691680817,0.778499099846386,0.794301846381538,0.0293760785020082,0.0293965498553806,0.0287851661886787,0.0290446730971105,0.0285741185562919,0.0287311028290764,0.02807073024966,0.408257721349173,0.358389297455014,0.369159541997837,0.326546060979063,0.356967661678715,0.313769669918776,0.330066762523427,0.285967560150423
"37",11.3686865061602,11.433871174864,11.7275905817529,11.2563282617072,11.5398839739031,11.665615477065,11.9412079924854,0.746090583346179,0.765205788942372,0.76463130222559,0.786467543189183,0.760689203323777,0.779309019044386,0.78168898426303,0.797807247667406,0.0290344449115772,0.0288906086890622,0.0281522090552526,0.0292567798418215,0.0283539655773719,0.0283839960970012,0.0275560887992195,0.371539717788781,0.32867567297956,0.370315902160001,0.318201762301979,0.341778349029162,0.305059745463311,0.33126148075276,0.292495521494359
